CREATE TABLE "AwardsMisc" ("_name" VARCHAR(100) NOT NULL, "ID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, PRIMARY KEY ("_name"));
CREATE TABLE "HOF" ("_year" BIGINT, "hofID" VARCHAR(100) NOT NULL, "_name" TEXT, "category" TEXT, PRIMARY KEY ("hofID"));
CREATE TABLE "Teams" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "franchID" TEXT, "confID" TEXT, "divID" TEXT, "rank" BIGINT, "playoff" TEXT, "G" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, "Pts" BIGINT, "SoW" TEXT, "SoL" TEXT, "GF" BIGINT, "GA" BIGINT, "_name" TEXT, "PIM" TEXT, "BenchMinor" TEXT, "PPG" TEXT, "PPC" TEXT, "SHA" TEXT, "PKG" TEXT, "PKC" TEXT, "SHF" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "Coaches" ("coachID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" VARCHAR(100) NOT NULL, "lgID" TEXT, "stint" BIGINT NOT NULL, "notes" TEXT, "g" BIGINT, "w" BIGINT, "l" BIGINT, "t" BIGINT, "postg" TEXT, "postw" TEXT, "postl" TEXT, "postt" TEXT, PRIMARY KEY ("coachID","_year","tmID","stint"));
CREATE TABLE "AwardsCoaches" ("coachID" TEXT, "award" TEXT, "_year" BIGINT, "lgID" TEXT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Master" ("playerID" TEXT, "coachID" TEXT, "hofID" TEXT, "firstName" TEXT, "lastName" TEXT, "nameNote" TEXT, "nameGiven" TEXT, "nameNick" TEXT, "height" TEXT, "weight" TEXT, "shootCatch" TEXT, "legendsID" TEXT, "ihdbID" TEXT, "hrefID" TEXT, "firstNHL" TEXT, "lastNHL" TEXT, "firstWHA" TEXT, "lastWHA" TEXT, "pos" TEXT, "birthYear" TEXT, "birthMon" TEXT, "birthDay" TEXT, "birthCountry" TEXT, "birthState" TEXT, "birthCity" TEXT, "deathYear" TEXT, "deathMon" TEXT, "deathDay" TEXT, "deathCountry" TEXT, "deathState" TEXT, "deathCity" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "AwardsPlayers" ("playerID" VARCHAR(100) NOT NULL, "award" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "lgID" TEXT, "note" TEXT, "pos" TEXT, PRIMARY KEY ("playerID","award","_year"));
CREATE TABLE "CombinedShutouts" ("_year" BIGINT, "_month" BIGINT, "date" BIGINT, "tmID" TEXT, "oppID" TEXT, "R_P" TEXT, "IDgoalie1" TEXT, "IDgoalie2" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Goalies" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "stint" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" TEXT, "Min" TEXT, "W" TEXT, "L" TEXT, "T_OL" TEXT, "ENG" TEXT, "SHO" TEXT, "GA" TEXT, "SA" TEXT, "PostGP" TEXT, "PostMin" TEXT, "PostW" TEXT, "PostL" TEXT, "PostT" TEXT, "PostENG" TEXT, "PostSHO" TEXT, "PostGA" TEXT, "PostSA" TEXT, PRIMARY KEY ("playerID","_year","stint"));
CREATE TABLE "GoaliesSC" ("playerID" VARCHAR(100) NOT NULL, "_year" BIGINT NOT NULL, "tmID" TEXT, "lgID" TEXT, "GP" BIGINT, "Min" BIGINT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "SHO" BIGINT, "GA" BIGINT, PRIMARY KEY ("playerID","_year"));
CREATE TABLE "GoaliesShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "W" BIGINT, "L" BIGINT, "SA" BIGINT, "GA" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "Scoring" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "___" TEXT, "PPG" TEXT, "PPA" TEXT, "SHG" TEXT, "SHA" TEXT, "GWG" TEXT, "GTG" TEXT, "SOG" TEXT, "PostGP" TEXT, "PostG" TEXT, "PostA" TEXT, "PostPts" TEXT, "PostPIM" TEXT, "Post___" TEXT, "PostPPG" TEXT, "PostPPA" TEXT, "PostSHG" TEXT, "PostSHA" TEXT, "PostGWG" TEXT, "PostSOG" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSC" ("playerID" TEXT, "_year" BIGINT, "tmID" TEXT, "lgID" TEXT, "pos" TEXT, "GP" BIGINT, "G" BIGINT, "A" BIGINT, "Pts" BIGINT, "PIM" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringShootout" ("playerID" TEXT, "_year" BIGINT, "stint" BIGINT, "tmID" TEXT, "S" BIGINT, "G" BIGINT, "GDG" BIGINT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "ScoringSup" ("playerID" TEXT, "_year" BIGINT, "PPA" TEXT, "SHA" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "SeriesPost" ("_year" BIGINT, "round" TEXT, "series" TEXT, "tmIDWinner" TEXT, "lgIDWinner" TEXT, "tmIDLoser" TEXT, "lgIDLoser" TEXT, "W" BIGINT, "L" BIGINT, "T" BIGINT, "GoalsWinner" BIGINT, "GoalsLoser" BIGINT, "note" TEXT, "rowid" BIGINT NOT NULL, PRIMARY KEY ("rowid"));
CREATE TABLE "TeamSplits" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "hW" BIGINT, "hL" BIGINT, "hT" BIGINT, "hOTL" TEXT, "rW" BIGINT, "rL" BIGINT, "rT" BIGINT, "rOTL" TEXT, "SepW" TEXT, "SepL" TEXT, "SepT" TEXT, "SepOL" TEXT, "OctW" TEXT, "OctL" TEXT, "OctT" TEXT, "OctOL" TEXT, "NovW" TEXT, "NovL" TEXT, "NovT" TEXT, "NovOL" TEXT, "DecW" TEXT, "DecL" TEXT, "DecT" TEXT, "DecOL" TEXT, "JanW" BIGINT, "JanL" BIGINT, "JanT" BIGINT, "JanOL" TEXT, "FebW" BIGINT, "FebL" BIGINT, "FebT" BIGINT, "FebOL" TEXT, "MarW" TEXT, "MarL" TEXT, "MarT" TEXT, "MarOL" TEXT, "AprW" TEXT, "AprL" TEXT, "AprT" TEXT, "AprOL" TEXT, PRIMARY KEY ("_year","tmID"));
CREATE TABLE "TeamVsTeam" ("_year" BIGINT NOT NULL, "lgID" TEXT, "tmID" VARCHAR(100) NOT NULL, "oppID" VARCHAR(100) NOT NULL, "W" BIGINT, "L" BIGINT, "T" BIGINT, "OTL" TEXT, PRIMARY KEY ("_year","tmID","oppID"));
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burnsbo01', NULL, NULL, 'Bobby', 'Burns', NULL, 'Robert Andrew', NULL, '70', '155', 'L', '12155', '23501', 'burnsbo01', '1927', '1929', NULL, NULL, 'L', '1905', '4', '4', 'Canada', 'ON', 'Gore Bay', '1995', '8', '12', NULL, NULL, NULL, 914);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burnsbr01', NULL, NULL, 'Brent', 'Burns', NULL, NULL, NULL, '76', '207', 'R', '20934', '71733', 'burnsbr01', '2003', '2011', NULL, NULL, 'D', '1985', '3', '9', 'Canada', 'ON', 'Ajax', NULL, NULL, NULL, NULL, NULL, NULL, 915);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burnsch01', 'burnsch01c', NULL, 'Charlie', 'Burns', NULL, 'Charles Frederick', 'Chaz', '71', '170', 'L', '12156', '684', 'burnsch01', '1958', '1972', NULL, NULL, 'C', '1936', '2', '14', 'USA', 'MI', 'Detroit', NULL, NULL, NULL, NULL, NULL, NULL, 916);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burnsga01', NULL, NULL, 'Gary', 'Burns', NULL, 'Gary', NULL, '73', '190', 'L', '12157', '6591', 'burnsga01', '1980', '1981', NULL, NULL, 'F', '1955', '1', '16', 'USA', 'MA', 'Cambridge', NULL, NULL, NULL, NULL, NULL, NULL, 917);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burnsno01', NULL, NULL, 'Norm', 'Burns', NULL, 'Norman C.', NULL, '72', '195', 'R', '12158', '14232', 'burnsno01', '1941', '1941', NULL, NULL, 'C', '1918', '2', '20', 'Canada', 'AB', 'Youngstown', '1995', '2', '23', NULL, NULL, NULL, 918);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES (NULL, 'burnspa01c', NULL, 'Pat', 'Burns', NULL, 'Patrick', NULL, NULL, NULL, NULL, NULL, '686', 'burnspa99c', NULL, NULL, NULL, NULL, NULL, '1952', '4', '4', 'Canada', 'QC', 'St. Henri', '2010', '11', '19', 'Canada', 'QC', 'Sherbrooke', 919);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burnsro01', NULL, NULL, 'Robin', 'Burns', NULL, 'Robert Arthur', NULL, '72', '195', 'L', '12159', '687', 'burnsro01', '1970', '1975', NULL, NULL, 'L', '1946', '8', '27', 'Canada', 'QC', 'Montreal', NULL, NULL, NULL, NULL, NULL, NULL, 920);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burrira01', NULL, NULL, 'Randy', 'Burridge', NULL, 'Randy H.', 'Stump', '69', '188', 'L', '10198', '690', 'burrira01', '1985', '1997', NULL, NULL, 'L', '1966', '1', '7', 'Canada', 'ON', 'Fort Erie', NULL, NULL, NULL, NULL, NULL, NULL, 921);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burroal01', NULL, NULL, 'Alexandre', 'Burrows', NULL, NULL, NULL, '73', '190', 'L', '21896', '55145', 'burroal01', '2005', '2011', NULL, NULL, 'L', '1981', '4', '11', 'Canada', 'QC', 'Pincourt', NULL, NULL, NULL, NULL, NULL, NULL, 922);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burroda01', NULL, NULL, 'Dave', 'Burrows', NULL, 'David James', NULL, '73', '190', 'L', '12160', '692', 'burroda01', '1971', '1980', NULL, NULL, 'D', '1949', '1', '11', 'Canada', 'ON', 'Toronto', NULL, NULL, NULL, NULL, NULL, NULL, 923);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burrsh01', NULL, NULL, 'Shawn', 'Burr', NULL, 'Shawn Christopher', NULL, '73', '205', 'L', '10197', '689', 'burrsh01', '1984', '1999', NULL, NULL, 'L', '1966', '7', '1', 'Canada', 'ON', 'Sarnia', NULL, NULL, NULL, NULL, NULL, NULL, 924);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burrybe01', NULL, NULL, 'Bert', 'Burry', NULL, 'Berthold', NULL, '69', '180', 'L', '12161', '21463', 'burrybe01', '1932', '1932', NULL, NULL, 'D', '1909', NULL, NULL, 'Canada', 'ON', 'Toronto', '9999', NULL, NULL, NULL, NULL, NULL, 925);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burtad01', NULL, NULL, 'Adam', 'Burt', NULL, 'Adam', NULL, '74', '205', 'L', '10199', '693', 'burtad01', '1988', '2000', NULL, NULL, 'D', '1969', '1', '15', 'USA', 'MI', 'Detroit', NULL, NULL, NULL, NULL, NULL, NULL, 926);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burtocu01', NULL, NULL, 'Cummy', 'Burton', NULL, 'Cumming Scott', NULL, '70', '170', 'R', '12162', '11138', 'burtocu01', '1955', '1958', NULL, NULL, 'R', '1936', '5', '12', 'Canada', 'ON', 'Sudbury', NULL, NULL, NULL, NULL, NULL, NULL, 927);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('burtone01', NULL, NULL, 'Nelson', 'Burton', NULL, 'Nelson Keith', NULL, '72', '205', 'L', '12163', '7387', 'burtone01', '1977', '1978', NULL, NULL, 'L', '1957', '11', '6', 'Canada', 'NS', 'Sydney', NULL, NULL, NULL, NULL, NULL, NULL, 928);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('bushed01', 'bushed01c', NULL, 'Eddie', 'Bush', NULL, 'Edward Webster', NULL, '73', '195', 'R', '12164', '11193', 'bushed01', '1938', '1941', NULL, NULL, 'D', '1918', '7', '11', 'Canada', 'ON', 'Collingwood', '1984', '5', '31', NULL, NULL, NULL, 929);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES (NULL, NULL, 'bushwa01h', 'Walter', 'Bush', NULL, 'Walter L. (Jr.)', NULL, NULL, NULL, NULL, 'B200001', '92402', NULL, NULL, NULL, NULL, NULL, NULL, '1929', '9', '25', 'USA', 'MN', 'Minneapolis', NULL, NULL, NULL, NULL, NULL, NULL, 930);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('buskaro01', NULL, NULL, 'Rod', 'Buskas', NULL, 'Rod Dale', NULL, '73', '206', 'R', '10200', '696', 'buskaro01', '1982', '1992', NULL, NULL, 'D', '1961', '1', '7', 'Canada', 'AB', 'Wetaskiwin', NULL, NULL, NULL, NULL, NULL, NULL, 931);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('busnimi01', NULL, NULL, 'Mike', 'Busniuk', NULL, 'Michael', NULL, '75', '200', 'R', '12165', '697', 'busnimi01', '1979', '1980', NULL, NULL, 'F', '1951', '12', '13', 'Canada', 'ON', 'Thunder Bay', NULL, NULL, NULL, NULL, NULL, NULL, 932);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('busniro01', NULL, NULL, 'Ron', 'Busniuk', NULL, 'Ronald Edward', NULL, '71', '180', 'R', '12166', '8764', 'busniro01', '1972', '1973', '1974', '1977', 'D', '1948', '8', '13', 'Canada', 'ON', 'Ft. William', NULL, NULL, NULL, NULL, NULL, NULL, 933);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('buswewa01', NULL, NULL, 'Walt', 'Buswell', NULL, 'Walter Gerald', NULL, '71', '170', 'L', '12167', '698', 'buswewa01', '1932', '1939', NULL, NULL, 'D', '1907', '11', '6', 'Canada', 'QC', 'Montreal', '1991', '10', '16', NULL, NULL, NULL, 934);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butchga01', NULL, NULL, 'Garth', 'Butcher', NULL, 'Garth', 'Strangler', '72', '204', 'R', '10201', '699', 'butchga01', '1981', '1994', NULL, NULL, 'D', '1963', '1', '8', 'Canada', 'SK', 'Regina', NULL, NULL, NULL, NULL, NULL, NULL, 935);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butensv01', NULL, NULL, 'Sven', 'Butenschon', NULL, 'Sven', NULL, '76', '215', 'L', '10484', '22895', 'butensv01', '1997', '2005', NULL, NULL, 'D', '1976', '3', '22', 'Germany', NULL, 'Itzehoe', NULL, NULL, NULL, NULL, NULL, NULL, 936);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butlebo01', NULL, NULL, 'Bobby', 'Butler', NULL, NULL, NULL, '72', '180', 'R', NULL, '97707', 'butlebo01', '2009', '2011', NULL, NULL, 'L', '1987', '4', '26', 'USA', 'MA', 'Marlborough', NULL, NULL, NULL, NULL, NULL, NULL, 937);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butlech01', NULL, NULL, 'Chris', 'Butler', NULL, NULL, NULL, '73', '195', 'L', '21714', '73779', 'butlech01', '2008', '2011', NULL, NULL, 'D', '1986', '10', '27', 'USA', 'MO', 'St. Louis', NULL, NULL, NULL, NULL, NULL, NULL, 938);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butledi01', NULL, NULL, 'Dick', 'Butler', NULL, 'John Richard', NULL, '67', '175', 'R', '12168', '13305', 'butledi01', '1947', '1947', NULL, NULL, 'R', '1926', '6', '2', 'Canada', 'SK', 'Delisle', '2000', '6', '20', NULL, NULL, NULL, 939);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butleje01', NULL, NULL, 'Jerry', 'Butler', NULL, 'Jerome Patrick', 'Bugsy', '72', '180', 'R', '12169', '701', 'butleje01', '1972', '1982', NULL, NULL, 'R', '1951', '2', '27', 'Canada', 'ON', 'Sarnia', NULL, NULL, NULL, NULL, NULL, NULL, 940);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butsavi01', NULL, NULL, 'Viacheslav', 'Butsayev', NULL, 'Viacheslav G.', NULL, '74', '228', 'L', '10202', '703', 'butsavi01', '1992', '1999', NULL, NULL, 'C', '1970', '6', '13', 'Russia', NULL, 'Togliatti', NULL, NULL, NULL, NULL, NULL, NULL, 941);
INSERT INTO "Master" ("playerID", "coachID", "hofID", "firstName", "lastName", "nameNote", "nameGiven", "nameNick", "height", "weight", "shootCatch", "legendsID", "ihdbID", "hrefID", "firstNHL", "lastNHL", "firstWHA", "lastWHA", "pos", "birthYear", "birthMon", "birthDay", "birthCountry", "birthState", "birthCity", "deathYear", "deathMon", "deathDay", "deathCountry", "deathState", "deathCity", "rowid") VALUES ('butsayu01', NULL, NULL, 'Yuri', 'Butsayev', NULL, 'Yuri', NULL, '72', '195', 'L', '14789', '36948', 'butsayu01', '1999', '2002', NULL, NULL, 'L', '1978', '10', '11', 'Russia', NULL, 'Togliatti', NULL, NULL, NULL, NULL, NULL, NULL, 942);
