CREATE TABLE `runs` (`run_at` TEXT, `max_rowid` BIGINT, `reviews_added` BIGINT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `podcasts` (`podcast_id` VARCHAR(100) NOT NULL, `itunes_id` BIGINT, `slug` TEXT, `itunes_url` TEXT, `title` TEXT, PRIMARY KEY (`podcast_id`));
CREATE TABLE `reviews` (`podcast_id` TEXT, `title` TEXT, `content` TEXT, `rating` BIGINT, `author_id` TEXT, `created_at` TEXT, `rowid` BIGINT NOT NULL, PRIMARY KEY (`rowid`));
CREATE TABLE `categories` (`podcast_id` VARCHAR(100) NOT NULL, `category` VARCHAR(100) NOT NULL, PRIMARY KEY (`podcast_id`,`category`));
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ddd6bd999f20dda62b9354db12ccd4c3', 484973315, 'classical-minutes-musical-skills-motivation-tips-insights', 'https://podcasts.apple.com/us/podcast/classical-minutes-musical-skills-motivation-tips-insights/id484973315', 'Classical Minutes: Musical Skills and Motivation | Tips and Insights | Instrumental Coaching | Onlin...');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d12c7e3dd497af7326a1197a57a74469', 1516060413, 'ask-gayle-rice', 'https://podcasts.apple.com/us/podcast/ask-gayle-rice/id1516060413', 'Ask Gayle Rice');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e71be187ff0f05ca6b37eef6bf906426', 1358223149, 'behind-the-rind-the-story-science-of-cheese', 'https://podcasts.apple.com/us/podcast/behind-the-rind-the-story-science-of-cheese/id1358223149', 'Behind the Rind: The Story & Science of Cheese');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ce912434e10be8fa1d0a5db7027ade27', 192055183, 'rensselaer-polytechnic-institute-rpi', 'https://podcasts.apple.com/us/podcast/rensselaer-polytechnic-institute-rpi/id192055183', 'Rensselaer Polytechnic Institute (RPI)');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e3219a7b5e53af07c421cf88c7a7ef61', 1109509551, 'art-for-f-ks-sake', 'https://podcasts.apple.com/us/podcast/art-for-f-ks-sake/id1109509551', 'Art, For F*@k''s Sake!');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bca35ffba4b523d589a07e5d46be45a5', 1584895221, 'decidedly', 'https://podcasts.apple.com/us/podcast/decidedly/id1584895221', 'Decidedly');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d5d0355ac1bbc68bafab23bb5ed21bfe', 1082983743, 'my-momma-said-what', 'https://podcasts.apple.com/us/podcast/my-momma-said-what/id1082983743', 'My Momma Said What');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ca994196b72945b5668e8ffa7a81ffc1', 1277233311, 'sage-flipping-secrets-real-estate-flipping-investing', 'https://podcasts.apple.com/us/podcast/sage-flipping-secrets-real-estate-flipping-investing/id1277233311', 'Sage Flipping Secrets - real estate flipping, investing, and proven cash flow with Eric and Theresa ...');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f3005e7ff725620872a3ca12f3ad7a8e', 1533707715, 'med-sales-newbie', 'https://podcasts.apple.com/us/podcast/med-sales-newbie/id1533707715', 'Med Sales Newbie');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f3b6de54ca40e3472dd23699589c7d84', 1087690793, 'alex-garrett-podcasting', 'https://podcasts.apple.com/us/podcast/alex-garrett-podcasting/id1087690793', 'Alex Garrett Podcasting');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e732c98d3bfd171e203c7953e1361e30', 1463375483, 'lets-chatte', 'https://podcasts.apple.com/us/podcast/lets-chatte/id1463375483', 'Let''s chatte');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f369acb5456f21b0e36479d8607c147c', 1356118884, 'give-us-a-good-one', 'https://podcasts.apple.com/us/podcast/give-us-a-good-one/id1356118884', 'Give Us a Good One');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('af8121a5e2e8c811ef65c2fa69708bb9', 1207800655, 'risktory-the-story-of-risk', 'https://podcasts.apple.com/us/podcast/risktory-the-story-of-risk/id1207800655', 'Risktory: The Story of Risk');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a8b221377c7373f12e11e1af6c74f718', 1626672140, 'cheers-to-progress', 'https://podcasts.apple.com/us/podcast/cheers-to-progress/id1626672140', 'Cheers To Progress');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f7765eaaf5ae3683673471b729d6dcff', 1518900218, 'stereotypically-right', 'https://podcasts.apple.com/us/podcast/stereotypically-right/id1518900218', 'Stereotypically Right');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d8648f5ddf31c4067737594e171885fb', 1504586425, 'mba-insider', 'https://podcasts.apple.com/us/podcast/mba-insider/id1504586425', 'MBA Insider');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('eac6732f19eb75444b2070a0d6c3ae23', 1530462169, 'leave-a-message', 'https://podcasts.apple.com/us/podcast/leave-a-message/id1530462169', 'Leave a Message');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e4a45c509fbad2f81952db9e8e0e544f', 1375266356, 'live-right-now', 'https://podcasts.apple.com/us/podcast/live-right-now/id1375266356', 'Live Right Now');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a0f37d661a542f9979688c36f75491ab', 447974572, 'the-keeping-up-with-the-kardashians-podcast', 'https://podcasts.apple.com/us/podcast/the-keeping-up-with-the-kardashians-podcast/id447974572', 'The Keeping Up with the Kardashians Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e77e629855c84546e83016b5c26f68c7', 1515777179, 'for-in-sight', 'https://podcasts.apple.com/us/podcast/for-in-sight/id1515777179', 'For-IN-Sight');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ce9491fa11808dd9c3b73af6bfcf0141', 1238042043, 'all-that-shreds-podcast', 'https://podcasts.apple.com/us/podcast/all-that-shreds-podcast/id1238042043', 'All That Shreds Podcast!');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b8b1beb5647bfd3bf51f8d444bd1cee8', 1532618333, 'family-breakfast', 'https://podcasts.apple.com/us/podcast/family-breakfast/id1532618333', 'Family Breakfast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c001ad9db29ad38433a68f28b4f9c01b', 1604242799, 'redmans-take', 'https://podcasts.apple.com/us/podcast/redmans-take/id1604242799', 'Redman''s Take');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a294f7bdc926907c8f15afd2295ca9ac', 911595148, 'timey-wimey-tea-time-doctor-who-writing-musings-and-beauty', 'https://podcasts.apple.com/us/podcast/timey-wimey-tea-time-doctor-who-writing-musings-and-beauty/id911595148', 'Timey-Wimey Tea Time: Doctor Who, Writing, Musings, And Beauty');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d49dc5b5d14cb5f71f980b337a552674', 1483400188, 'cornmazin', 'https://podcasts.apple.com/us/podcast/cornmazin/id1483400188', 'CornMazin''');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f6cdd19d281bb98475574bce462664cb', 1553573282, 'who-gives-a-shit', 'https://podcasts.apple.com/us/podcast/who-gives-a-shit/id1553573282', 'Who Gives A Shit?');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('aa72c360ccdf464133b7ce5334f61eaa', 1458250364, 'my-alchemical-romance', 'https://podcasts.apple.com/us/podcast/my-alchemical-romance/id1458250364', 'My Alchemical Romance');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c16c743cc2754dc51138cf02bee74474', 1592754477, 'awaken-the-extraordinary', 'https://podcasts.apple.com/us/podcast/awaken-the-extraordinary/id1592754477', 'Awaken The Extraordinary');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('dedc4f521bc889df15420aa7b90deba0', 1575385492, 'tinker-time-juniper-adventures', 'https://podcasts.apple.com/us/podcast/tinker-time-juniper-adventures/id1575385492', 'Tinker-Time: Juniper Adventures');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a221d6d228485332df98e189dc90233e', 1509852637, 'twin-mama-talk', 'https://podcasts.apple.com/us/podcast/twin-mama-talk/id1509852637', 'Twin Mama Talk');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a80856d86840e4912a6b7a74a0a03552', 567091219, 'off-the-board-video-podcast-with-bill-beatty', 'https://podcasts.apple.com/us/podcast/off-the-board-video-podcast-with-bill-beatty/id567091219', 'Off the Board Video Podcast with Bill Beatty');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b7f823455f93a89280e83b35eb8de31a', 1441315957, 'yoni-chronicles', 'https://podcasts.apple.com/us/podcast/yoni-chronicles/id1441315957', 'Yoni Chronicles');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f3793aef397297dac86bc6191fc8d524', 1245020886, 'love-university', 'https://podcasts.apple.com/us/podcast/love-university/id1245020886', 'Love University');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ce69e9db7327cf46893a40b964fb70d1', 1551227616, 'dwelling-deeply', 'https://podcasts.apple.com/us/podcast/dwelling-deeply/id1551227616', 'Dwelling Deeply');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f114a67392a561c6faa36bdcef1f2d67', 1192958011, 'that-one-friend', 'https://podcasts.apple.com/us/podcast/that-one-friend/id1192958011', 'That One Friend');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('fe125623c76a3d511056ce83e70e962e', 1457799897, 'ai-in-the-wild', 'https://podcasts.apple.com/us/podcast/ai-in-the-wild/id1457799897', 'AI in the Wild');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('cc840c439c6eada9c2108102b84e73f3', 1558566138, 'spicy-magic-vibes', 'https://podcasts.apple.com/us/podcast/spicy-magic-vibes/id1558566138', 'Spicy Magic Vibes');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b3d750b4a7d65eac8fc17bf035546280', 1454742416, 'choppers-in-the-weeds', 'https://podcasts.apple.com/us/podcast/choppers-in-the-weeds/id1454742416', 'CHOPPERS: In the Weeds');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('efa2b6184c8ccd8150e89d5182c8f4da', 1443717292, 'radio-bam', 'https://podcasts.apple.com/us/podcast/radio-bam/id1443717292', 'Radio Bam');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c0d887c1d626dcc3de495e4a04ae9e65', 1314780548, 'bossy-bonitas', 'https://podcasts.apple.com/us/podcast/bossy-bonitas/id1314780548', 'Bossy Bonitas');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e7ce26e3bbd87ca87b4c44d6189eb18f', 1545866647, 'financieramente-correcto', 'https://podcasts.apple.com/us/podcast/financieramente-correcto/id1545866647', 'Financieramente Correcto');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a4d3fde5eaf1c18549584d64307c7f94', 656488811, 'book-narcs', 'https://podcasts.apple.com/us/podcast/book-narcs/id656488811', 'Book Narcs');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a0984d5297b5bf8b813e1e7011455bc9', 1510274773, 'cunts-blunts', 'https://podcasts.apple.com/us/podcast/cunts-blunts/id1510274773', 'CUNTS & BLUNTS');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b468334d4872bf11fd443988a8bd5175', 1276965685, 'e-e-phone-poem', 'https://podcasts.apple.com/us/podcast/e-e-phone-poem/id1276965685', 'E.E. Phone Poem');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e11851cdeba70b5b178c1a53b4cdae1e', 1439251231, 'class-a-felons-b-films-c-cups', 'https://podcasts.apple.com/us/podcast/class-a-felons-b-films-c-cups/id1439251231', 'Class A Felons, B-Films, C-Cups');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a76c603d6ca4b69ba48e422980d129e9', 1474883570, 'haiti-international-film-festival', 'https://podcasts.apple.com/us/podcast/haiti-international-film-festival/id1474883570', 'Haiti International Film Festival');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ed004b232d53033de4c8fc1f6a62ab92', 1492687752, 'ausgeglaubt-ein-reflab-podcast', 'https://podcasts.apple.com/us/podcast/ausgeglaubt-ein-reflab-podcast/id1492687752', 'Ausgeglaubt: ein RefLab-Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('fad83337b0ecf739c915899cc3ca5ef5', 516259642, 'rosie-and-jessicas-day-of-fun', 'https://podcasts.apple.com/us/podcast/rosie-and-jessicas-day-of-fun/id516259642', 'Rosie and Jessica''s Day of Fun');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d322a9b0ee4815af4e64d903741c097d', 1532922254, 'mission-inspire', 'https://podcasts.apple.com/us/podcast/mission-inspire/id1532922254', 'Mission Inspire');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a1c0fe21b2fab8636f84c3a0153d7323', 1039919579, 'return-to-startup', 'https://podcasts.apple.com/us/podcast/return-to-startup/id1039919579', 'Return to Startup');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('edaa86aa4eb5f9426738a51553c9aa83', 1017809838, 'futures-radio-show', 'https://podcasts.apple.com/us/podcast/futures-radio-show/id1017809838', 'Futures Radio Show');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a0d81914688894d93f23709000a20c97', 1333607522, 'dancefloor-podcast', 'https://podcasts.apple.com/us/podcast/dancefloor-podcast/id1333607522', 'Dancefloor Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f205eae06ba30912ef8512c69da49d29', 1546392849, 'wise-words-from-a-naija-man', 'https://podcasts.apple.com/us/podcast/wise-words-from-a-naija-man/id1546392849', 'Wise Words From A Naija Man');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bcfb47dd27eb98de7962f33f4fc992c2', 1465854832, 'the-terrible-reception-podcast-presented-by-benatton', 'https://podcasts.apple.com/us/podcast/the-terrible-reception-podcast-presented-by-benatton/id1465854832', 'The Terrible Reception Podcast Presented by Benatton');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a7f7a4c284c819f6f7a79f4e6285f5a3', 211291099, 'safety-podcasts', 'https://podcasts.apple.com/us/podcast/safety-podcasts/id211291099', 'Safety Podcasts');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a8f99c61fddfaeacdf42812397a34e9b', 1501107759, 'mochilax', 'https://podcasts.apple.com/us/podcast/mochilax/id1501107759', 'Mochilax');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ae5e443bdd3153a92bf5da9ac7c822f5', 1520277095, 'bone-dunn', 'https://podcasts.apple.com/us/podcast/bone-dunn/id1520277095', 'Bone & Dunn');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ff0fdc88777d4b995949100194af2625', 1495193021, 'the-culture-cast', 'https://podcasts.apple.com/us/podcast/the-culture-cast/id1495193021', 'The Culture Cast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ed7db322f448e4cb0700e9a425977e38', 1546496838, 'hearthur', 'https://podcasts.apple.com/us/podcast/hearthur/id1546496838', 'Hearthur');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('b161be4bbb7d46dea0d2c86745fbe8ef', 1171012118, 'dave-the-barbarian', 'https://podcasts.apple.com/us/podcast/dave-the-barbarian/id1171012118', 'Dave The Barbarian');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a647ab53005f6eca7af06d15056deae7', 627193017, 'smooth-soul-classic-r-b-jazz', 'https://podcasts.apple.com/us/podcast/smooth-soul-classic-r-b-jazz/id627193017', 'Smooth Soul  Classic R&B & Jazz');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ac74bf7fe45f29056f98175bc74228b4', 1565156362, 'jazz-juice-with-kristen-lee-sergeant', 'https://podcasts.apple.com/us/podcast/jazz-juice-with-kristen-lee-sergeant/id1565156362', 'Jazz & Juice with Kristen Lee Sergeant');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('f18e55fc8330170213b9682224fa5ed9', 1518831163, 'an-hour-with-crowder', 'https://podcasts.apple.com/us/podcast/an-hour-with-crowder/id1518831163', 'An Hour With Crowder');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('cc0317796c4c35cae66ff396c99328db', 315527264, 'heartconnexion-seminars', 'https://podcasts.apple.com/us/podcast/heartconnexion-seminars/id315527264', 'HeartConnexion Seminars');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d6972cabe1dfa7e39c6a9708dd991ae2', 1190742676, 'culture-shocked-radio', 'https://podcasts.apple.com/us/podcast/culture-shocked-radio/id1190742676', 'Culture Shocked Radio');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ef79ca74ba458738d825bd3776e55a3f', 354901631, 'current-sermons-faith-community', 'https://podcasts.apple.com/us/podcast/current-sermons-faith-community/id354901631', 'Current Sermons - Faith Community');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('bb7d9a19f7243d614918750f2ab490f4', 1604025498, 'lsu-tigers-podcast-the-bengal-tiger', 'https://podcasts.apple.com/us/podcast/lsu-tigers-podcast-the-bengal-tiger/id1604025498', 'LSU Tigers Podcast - The Bengal Tiger');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('e80460267fafaf40a45141e37dd9e437', 812743086, 'whiskey-and-the-surfer', 'https://podcasts.apple.com/us/podcast/whiskey-and-the-surfer/id812743086', 'Whiskey and The Surfer');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('cdd28da78c842dec4ac19a55b284dba3', 345669218, 'pastor-john-farley-lighthouse-bible-church-podcast', 'https://podcasts.apple.com/us/podcast/pastor-john-farley-lighthouse-bible-church-podcast/id345669218', 'Pastor John Farley - Lighthouse Bible Church Podcast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d8c42a246968c0e9afb76063d411b669', 1533746164, 'what-should-i-call-this-podcast-with-eric-dacton', 'https://podcasts.apple.com/us/podcast/what-should-i-call-this-podcast-with-eric-dacton/id1533746164', 'What Should I Call This Podcast? with Eric Dacton');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ae17c8c8b6421c593728c84b82ed492c', 1185664990, 'the-bourbon-daily', 'https://podcasts.apple.com/us/podcast/the-bourbon-daily/id1185664990', 'The Bourbon Daily');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d671c0de64d5fcb908e1ea52ed3f305d', 251194570, 'franchise-talk-radio-show-podcast-franradio-com', 'https://podcasts.apple.com/us/podcast/franchise-talk-radio-show-podcast-franradio-com/id251194570', 'Franchise Talk Radio Show & Podcast - FranRadio.com');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ee7b0d22634b08b936afa6d3919af9ed', 1518590580, 'de-t%C3%BA-a-t%C3%BA-con-jos%C3%A9-nelson', 'https://podcasts.apple.com/us/podcast/de-t%C3%BA-a-t%C3%BA-con-jos%C3%A9-nelson/id1518590580', 'De Tú a Tú con José Nelson');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('ab90705ebc42accada35a9b513a81de5', 1459415361, 'every98-anonymous-but-brave', 'https://podcasts.apple.com/us/podcast/every98-anonymous-but-brave/id1459415361', 'Every98: Anonymous but Brave');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d5e2080c0cbb2b4d68bdd4f57dba5204', 1212147806, 'soshcast', 'https://podcasts.apple.com/us/podcast/soshcast/id1212147806', 'SoSHCast');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('d974c5aa6a9197e3cd3d68f37340983d', 1506782444, 'the-way-we-live-now', 'https://podcasts.apple.com/us/podcast/the-way-we-live-now/id1506782444', 'The Way We Live Now');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('a061b758c98b0dad3ccb6a464d366d3d', 1483329487, 'setting-the-tone-an-er-retrospective', 'https://podcasts.apple.com/us/podcast/setting-the-tone-an-er-retrospective/id1483329487', 'Setting the Tone: An ER Retrospective');
INSERT INTO `podcasts` (`podcast_id`, `itunes_id`, `slug`, `itunes_url`, `title`) VALUES ('c96f2a48371b2911b50d2d1be8652486', 952442187, 'pastor-alberto-delgado', 'https://podcasts.apple.com/us/podcast/pastor-alberto-delgado/id952442187', 'Pastor Alberto Delgado');
